"Chrom","Start","End","EnsID"
9,13009520,13028363,"ENSSTUG00000021489"
NA,87059,114060,"ENSSTUG00000021490"
2,53712699,53715097,"ENSSTUG00000021491"
19,32118424,32147839,"ENSSTUG00000021492"
16,52728035,52732060,"ENSSTUG00000021493"
25,6136442,6160914,"ENSSTUG00000021494"
33,24024767,24032535,"ENSSTUG00000021495"
NA,124526,183252,"ENSSTUG00000021496"
28,42492646,42537860,"ENSSTUG00000021497"
NA,376651,379284,"ENSSTUG00000021498"
29,19896275,19901116,"ENSSTUG00000021499"
19,5600458,5602034,"ENSSTUG00000021500"
38,14407552,14410874,"ENSSTUG00000021501"
20,45067213,45074636,"ENSSTUG00000021502"
26,13911087,13934692,"ENSSTUG00000021503"
NA,141209,367984,"ENSSTUG00000021504"
4,60788025,60876398,"ENSSTUG00000021505"
20,45077336,45118036,"ENSSTUG00000021506"
23,7874303,7883887,"ENSSTUG00000021507"
26,18820172,18857313,"ENSSTUG00000021508"
11,15404497,15433545,"ENSSTUG00000021509"
NA,389266,432973,"ENSSTUG00000021510"
19,5604453,5604686,"ENSSTUG00000021511"
30,21456931,21458559,"ENSSTUG00000021512"
2,53715748,53736879,"ENSSTUG00000021513"
29,19904008,20017272,"ENSSTUG00000021514"
NA,147978,227127,"ENSSTUG00000021515"
30,21463925,21471227,"ENSSTUG00000021516"
19,5609263,5609457,"ENSSTUG00000021517"
27,24555578,24557837,"ENSSTUG00000021518"
NA,437119,438378,"ENSSTUG00000021519"
NA,239281,248004,"ENSSTUG00000021520"
30,21481198,21487336,"ENSSTUG00000021521"
26,13948848,13952783,"ENSSTUG00000021522"
38,14439377,14520408,"ENSSTUG00000021523"
27,24558534,24561498,"ENSSTUG00000021524"
NA,444988,455836,"ENSSTUG00000021525"
11,15440338,15442184,"ENSSTUG00000021526"
23,7895206,7932851,"ENSSTUG00000021527"
NA,253039,262309,"ENSSTUG00000021528"
33,1848425,2283657,"ENSSTUG00000021529"
26,13952244,13952764,"ENSSTUG00000021530"
20,45136979,45148627,"ENSSTUG00000021531"
27,24565592,24567783,"ENSSTUG00000021532"
6,43572732,43574438,"ENSSTUG00000021533"
NA,266283,377018,"ENSSTUG00000021534"
30,21487596,21497395,"ENSSTUG00000021535"
34,29647221,29650503,"ENSSTUG00000021536"
19,5626676,5700488,"ENSSTUG00000021537"
20,45201538,45202143,"ENSSTUG00000021538"
6,43721716,43770040,"ENSSTUG00000021539"
20,45219902,45220681,"ENSSTUG00000021540"
13,35891140,35903660,"ENSSTUG00000021541"
31,24316247,24323134,"ENSSTUG00000021542"
30,21510526,21513734,"ENSSTUG00000021543"
3,21497349,21500191,"ENSSTUG00000021544"
31,42088502,42134898,"ENSSTUG00000021545"
36,26412959,26414477,"ENSSTUG00000021546"
12,25137428,25141797,"ENSSTUG00000021547"
26,18926706,18957940,"ENSSTUG00000021548"
18,6434749,6436621,"ENSSTUG00000021549"
26,13955650,14001461,"ENSSTUG00000021550"
13,35919938,35961602,"ENSSTUG00000021551"
NA,284610,344699,"ENSSTUG00000021552"
13,49110107,49125541,"ENSSTUG00000021553"
23,42629350,42629477,"ENSSTUG00000021554"
30,21514669,21522879,"ENSSTUG00000021555"
23,42666883,42667449,"ENSSTUG00000021556"
26,12949319,12962414,"ENSSTUG00000021557"
23,7939693,7979244,"ENSSTUG00000021558"
34,29664525,29719407,"ENSSTUG00000021559"
27,24570610,24577361,"ENSSTUG00000021560"
NA,456393,458039,"ENSSTUG00000021561"
NA,463074,465700,"ENSSTUG00000021562"
23,42677490,42694468,"ENSSTUG00000021563"
33,24145683,24231545,"ENSSTUG00000021564"
11,15595647,15600824,"ENSSTUG00000021565"
36,26581451,26618449,"ENSSTUG00000021566"
31,42132767,42133627,"ENSSTUG00000021567"
NA,500629,511947,"ENSSTUG00000021568"
20,45242511,45479810,"ENSSTUG00000021569"
13,35985856,35989483,"ENSSTUG00000021570"
34,29707689,29709069,"ENSSTUG00000021571"
NA,511120,578319,"ENSSTUG00000021572"
16,52735904,52739841,"ENSSTUG00000021573"
13,49129721,49132345,"ENSSTUG00000021574"
31,42141719,42173601,"ENSSTUG00000021575"
35,21633654,21635018,"ENSSTUG00000021576"
30,21525581,21526857,"ENSSTUG00000021577"
26,18974215,18983060,"ENSSTUG00000021578"
26,12964754,12966173,"ENSSTUG00000021579"
36,26717289,26754525,"ENSSTUG00000021580"
12,25152130,25191340,"ENSSTUG00000021581"
29,20021707,20072427,"ENSSTUG00000021582"
13,35991878,36006874,"ENSSTUG00000021583"
35,21648702,21834600,"ENSSTUG00000021584"
35,31054799,31071267,"ENSSTUG00000021585"
NA,379305,507385,"ENSSTUG00000021586"
34,29752634,29889574,"ENSSTUG00000021587"
NA,590077,598078,"ENSSTUG00000021588"
18,6445083,6452410,"ENSSTUG00000021589"
27,10636390,10658114,"ENSSTUG00000021590"
38,28883407,28884612,"ENSSTUG00000021591"
23,42753854,42900312,"ENSSTUG00000021592"
NA,21,17860,"ENSSTUG00000021593"
20,39347085,39349415,"ENSSTUG00000021594"
38,28943581,28986027,"ENSSTUG00000021595"
18,6479718,6689665,"ENSSTUG00000021596"
27,10659435,10663933,"ENSSTUG00000021597"
12,25195087,25278267,"ENSSTUG00000021598"
30,21536075,21541957,"ENSSTUG00000021599"
26,12975939,12980282,"ENSSTUG00000021600"
12,31626087,31628630,"ENSSTUG00000021601"
NA,61320,62339,"ENSSTUG00000021602"
29,20075494,20082850,"ENSSTUG00000021603"
5,17385558,17392297,"ENSSTUG00000021604"
NA,62500,71034,"ENSSTUG00000021605"
31,24349619,24508471,"ENSSTUG00000021606"
NA,144,307,"ENSSTUG00000021607"
38,26360820,26369373,"ENSSTUG00000021608"
NA,2373,2536,"ENSSTUG00000021609"
NA,33932,49395,"ENSSTUG00000021610"
12,31632469,31638822,"ENSSTUG00000021611"
NA,4595,4758,"ENSSTUG00000021612"
NA,71491,72736,"ENSSTUG00000021613"
30,21543580,21547971,"ENSSTUG00000021614"
25,6200935,6209753,"ENSSTUG00000021615"
13,49133779,49137019,"ENSSTUG00000021616"
NA,6816,6979,"ENSSTUG00000021617"
35,21845850,21861853,"ENSSTUG00000021618"
25,6295046,6306154,"ENSSTUG00000021619"
NA,9037,9200,"ENSSTUG00000021620"
6,43775270,43777318,"ENSSTUG00000021621"
NA,11259,11422,"ENSSTUG00000021622"
13,36014480,36018235,"ENSSTUG00000021623"
3,21502455,21518719,"ENSSTUG00000021624"
38,26374757,26408465,"ENSSTUG00000021625"
NA,13481,13644,"ENSSTUG00000021626"
NA,418683,424744,"ENSSTUG00000021627"
27,10666240,10693577,"ENSSTUG00000021628"
25,6362106,6390190,"ENSSTUG00000021629"
NA,15703,15866,"ENSSTUG00000021630"
9,13052342,13055757,"ENSSTUG00000021631"
35,21874020,21900507,"ENSSTUG00000021632"
NA,16536,16874,"ENSSTUG00000021633"
12,31648091,31690839,"ENSSTUG00000021634"
26,18997172,19301550,"ENSSTUG00000021635"
25,40835421,40919314,"ENSSTUG00000021636"
NA,517346,595834,"ENSSTUG00000021637"
NA,17925,18088,"ENSSTUG00000021638"
NA,16593,17420,"ENSSTUG00000021639"
NA,57161,59698,"ENSSTUG00000021640"
13,49179908,49181523,"ENSSTUG00000021641"
38,26388322,26393600,"ENSSTUG00000021642"
25,40952743,40953861,"ENSSTUG00000021643"
9,13064813,13068941,"ENSSTUG00000021644"
26,12984900,13007694,"ENSSTUG00000021645"
12,57224014,57228800,"ENSSTUG00000021646"
NA,20145,20308,"ENSSTUG00000021647"
18,6714621,6714953,"ENSSTUG00000021648"
38,28994738,28996912,"ENSSTUG00000021649"
19,43034401,43035822,"ENSSTUG00000021650"
12,31699397,31713714,"ENSSTUG00000021651"
38,26411650,26420649,"ENSSTUG00000021652"
13,36023292,36036426,"ENSSTUG00000021653"
29,20083155,20087968,"ENSSTUG00000021654"
13,49231344,49248852,"ENSSTUG00000021655"
6,43781180,43792412,"ENSSTUG00000021656"
NA,6872,29568,"ENSSTUG00000021657"
18,6727112,6745640,"ENSSTUG00000021658"
25,41154912,41426236,"ENSSTUG00000021659"
25,6392931,6405945,"ENSSTUG00000021660"
38,26434714,26442184,"ENSSTUG00000021661"
NA,524467,569707,"ENSSTUG00000021662"
12,31714682,31716082,"ENSSTUG00000021663"
33,24284503,24313471,"ENSSTUG00000021664"
9,13102267,13103016,"ENSSTUG00000021665"
38,29003433,29017391,"ENSSTUG00000021666"
38,26449753,26466082,"ENSSTUG00000021667"
35,31072671,31091970,"ENSSTUG00000021668"
NA,60518,67374,"ENSSTUG00000021669"
19,43042364,43046975,"ENSSTUG00000021670"
25,6441402,6456309,"ENSSTUG00000021671"
12,31756369,31775101,"ENSSTUG00000021672"
7,41533465,41569829,"ENSSTUG00000021673"
38,26460153,26462838,"ENSSTUG00000021674"
3,21522317,21540228,"ENSSTUG00000021675"
12,57231066,57238896,"ENSSTUG00000021676"
30,21579610,21587531,"ENSSTUG00000021677"
33,24323357,24339147,"ENSSTUG00000021678"
16,18892489,19107264,"ENSSTUG00000021679"
38,26484151,26489294,"ENSSTUG00000021680"
9,13112454,13114260,"ENSSTUG00000021681"
38,29022683,29025242,"ENSSTUG00000021682"
11,15601900,15607741,"ENSSTUG00000021683"
NA,30737,34280,"ENSSTUG00000021684"
38,26491609,26544025,"ENSSTUG00000021685"
16,43893955,43899827,"ENSSTUG00000021686"
13,49250235,49262676,"ENSSTUG00000021687"
32,2267959,2273980,"ENSSTUG00000021688"
25,6494737,6520325,"ENSSTUG00000021689"
12,31783691,31793074,"ENSSTUG00000021690"
NA,38382,59377,"ENSSTUG00000021691"
9,13120036,13121787,"ENSSTUG00000021692"
36,26758300,26815680,"ENSSTUG00000021693"
38,29028334,29062140,"ENSSTUG00000021694"
13,49299331,49312343,"ENSSTUG00000021695"
12,57249415,57255847,"ENSSTUG00000021696"
15,51941536,51944295,"ENSSTUG00000021697"
16,52748709,52897642,"ENSSTUG00000021698"
16,43900244,43913977,"ENSSTUG00000021699"
16,18897665,18903993,"ENSSTUG00000021700"
35,31094111,31104658,"ENSSTUG00000021701"
38,26550678,26563877,"ENSSTUG00000021702"
25,4182800,4203922,"ENSSTUG00000021703"
31,42176722,42228282,"ENSSTUG00000021704"
4,22829233,22833837,"ENSSTUG00000021705"
35,21956080,21960087,"ENSSTUG00000021706"
5,17447457,17463978,"ENSSTUG00000021707"
NA,599612,609778,"ENSSTUG00000021708"
38,26569885,26579048,"ENSSTUG00000021709"
11,15608038,15630222,"ENSSTUG00000021710"
5,17488789,17503015,"ENSSTUG00000021711"
4,50723923,50724241,"ENSSTUG00000021712"
12,31794982,31807063,"ENSSTUG00000021713"
NA,610949,625516,"ENSSTUG00000021714"
35,22003371,22006044,"ENSSTUG00000021715"
38,26590769,26595657,"ENSSTUG00000021716"
9,22282656,22324174,"ENSSTUG00000021717"
15,51944545,51962219,"ENSSTUG00000021718"
34,29808832,29810262,"ENSSTUG00000021719"
NA,635252,652353,"ENSSTUG00000021720"
13,36037332,36039231,"ENSSTUG00000021721"
NA,14759,15106,"ENSSTUG00000021722"
38,26603928,26610466,"ENSSTUG00000021723"
13,49378490,49385502,"ENSSTUG00000021724"
16,18942033,18954202,"ENSSTUG00000021725"
29,20088085,20175768,"ENSSTUG00000021726"
11,15631188,15655030,"ENSSTUG00000021727"
NA,17431,18279,"ENSSTUG00000021728"
34,29903377,29945727,"ENSSTUG00000021729"
38,26614636,26619808,"ENSSTUG00000021730"
16,43913128,43926131,"ENSSTUG00000021731"
NA,675325,677091,"ENSSTUG00000021732"
35,22035540,22042664,"ENSSTUG00000021733"
4,50749696,50759315,"ENSSTUG00000021734"
13,49394678,49400109,"ENSSTUG00000021735"
26,19301974,19310323,"ENSSTUG00000021736"
38,26630892,26639740,"ENSSTUG00000021737"
13,36041056,36053639,"ENSSTUG00000021738"
38,26640908,26647373,"ENSSTUG00000021739"
NA,24356,24679,"ENSSTUG00000021740"
38,29064844,29074475,"ENSSTUG00000021741"
13,49410248,49440771,"ENSSTUG00000021742"
NA,682681,706229,"ENSSTUG00000021743"
12,31809766,31813065,"ENSSTUG00000021744"
NA,72055,72903,"ENSSTUG00000021745"
38,26656528,26660796,"ENSSTUG00000021746"
13,49448997,49479931,"ENSSTUG00000021747"
12,57296492,57353282,"ENSSTUG00000021748"
NA,78916,79239,"ENSSTUG00000021749"
26,19314595,19339593,"ENSSTUG00000021750"
5,17504221,17578892,"ENSSTUG00000021751"
NA,23,3480,"ENSSTUG00000021752"
27,6944963,6952003,"ENSSTUG00000021753"
38,26668628,26699877,"ENSSTUG00000021754"
4,65413976,65433359,"ENSSTUG00000021755"
13,36114550,36115206,"ENSSTUG00000021756"
12,57452390,57453675,"ENSSTUG00000021757"
36,31104245,31111573,"ENSSTUG00000021758"
33,24340744,24345438,"ENSSTUG00000021759"
2,53738219,53748780,"ENSSTUG00000021760"
5,1208636,1219930,"ENSSTUG00000021761"
12,57471824,57477386,"ENSSTUG00000021762"
25,41440806,41527701,"ENSSTUG00000021763"
NA,36266,66040,"ENSSTUG00000021764"
4,65435035,65435198,"ENSSTUG00000021765"
26,14000798,14010404,"ENSSTUG00000021766"
12,57494748,57536076,"ENSSTUG00000021767"
38,29073511,29078695,"ENSSTUG00000021768"
28,9856998,9857055,"ENSSTUG00000021769"
4,65441581,65441744,"ENSSTUG00000021770"
5,1236028,1270203,"ENSSTUG00000021771"
33,24344459,24350938,"ENSSTUG00000021772"
36,31113599,31130093,"ENSSTUG00000021773"
4,65448097,65448260,"ENSSTUG00000021774"
38,26703983,26707202,"ENSSTUG00000021775"
7,41700581,41879065,"ENSSTUG00000021776"
30,21591867,21634944,"ENSSTUG00000021777"
28,9879851,9898510,"ENSSTUG00000021778"
13,49493195,49596320,"ENSSTUG00000021779"
38,29079099,29095290,"ENSSTUG00000021780"
26,14014860,14030229,"ENSSTUG00000021781"
4,65454601,65454764,"ENSSTUG00000021782"
9,13134889,13144986,"ENSSTUG00000021783"
4,65465909,65466072,"ENSSTUG00000021784"
38,26731861,26804149,"ENSSTUG00000021785"
25,6522870,6532353,"ENSSTUG00000021786"
5,4269990,4312683,"ENSSTUG00000021787"
4,65469592,65469755,"ENSSTUG00000021788"
13,36122823,36171663,"ENSSTUG00000021789"
NA,705614,709270,"ENSSTUG00000021790"
12,72899761,72902038,"ENSSTUG00000021791"
25,41689146,41732789,"ENSSTUG00000021792"
26,14046362,14065620,"ENSSTUG00000021793"
NA,710481,713436,"ENSSTUG00000021794"
4,65486688,65500443,"ENSSTUG00000021795"
35,22053331,22053997,"ENSSTUG00000021796"
NA,715322,716933,"ENSSTUG00000021797"
38,26750091,26750619,"ENSSTUG00000021798"
28,42526572,42528443,"ENSSTUG00000021799"
28,9909475,9917583,"ENSSTUG00000021800"
38,29084214,29139658,"ENSSTUG00000021801"
NA,721300,731886,"ENSSTUG00000021802"
36,31136894,31149148,"ENSSTUG00000021803"
12,57546316,57558862,"ENSSTUG00000021804"
34,29910577,29910641,"ENSSTUG00000021805"
25,41745403,41751221,"ENSSTUG00000021806"
35,22110801,22114513,"ENSSTUG00000021807"
38,26770610,26772914,"ENSSTUG00000021808"
12,72912402,72963703,"ENSSTUG00000021809"
28,9992650,10004234,"ENSSTUG00000021810"
NA,46874,48012,"ENSSTUG00000021811"
27,10712977,10780016,"ENSSTUG00000021812"
3,21665075,21780404,"ENSSTUG00000021813"
4,67292857,67369153,"ENSSTUG00000021814"
4,65503893,65523615,"ENSSTUG00000021815"
28,42562209,42563480,"ENSSTUG00000021816"
38,26775930,26791312,"ENSSTUG00000021817"
34,29947388,29959153,"ENSSTUG00000021818"
25,41805752,41817221,"ENSSTUG00000021819"
25,6540497,6541965,"ENSSTUG00000021820"
28,42565938,42593333,"ENSSTUG00000021821"
28,10021820,10081856,"ENSSTUG00000021822"
18,6784387,6844166,"ENSSTUG00000021823"
27,6952237,6963192,"ENSSTUG00000021824"
NA,202637,204197,"ENSSTUG00000021825"
15,51962926,52052688,"ENSSTUG00000021826"
12,25279518,25283983,"ENSSTUG00000021827"
26,14077597,14118797,"ENSSTUG00000021828"
4,22856763,22899228,"ENSSTUG00000021829"
16,19128076,19206640,"ENSSTUG00000021830"
35,22138060,22145248,"ENSSTUG00000021831"
38,26833041,26858769,"ENSSTUG00000021832"
25,6623189,6623880,"ENSSTUG00000021833"
4,67328183,67329228,"ENSSTUG00000021834"
25,6665433,6668534,"ENSSTUG00000021835"
24,8995779,8996987,"ENSSTUG00000021836"
2,53755558,53828480,"ENSSTUG00000021837"
4,67518539,67521489,"ENSSTUG00000021838"
25,6725579,6726718,"ENSSTUG00000021839"
24,9096971,9098384,"ENSSTUG00000021840"
7,41985055,41994158,"ENSSTUG00000021841"
5,4316220,4374855,"ENSSTUG00000021842"
NA,244913,246442,"ENSSTUG00000021843"
34,29959366,29977998,"ENSSTUG00000021844"
2,38404375,38420164,"ENSSTUG00000021845"
NA,504727,517340,"ENSSTUG00000021846"
4,67566677,67567805,"ENSSTUG00000021847"
38,29095709,29106853,"ENSSTUG00000021848"
12,25284335,25292043,"ENSSTUG00000021849"
38,26911497,26956830,"ENSSTUG00000021850"
NA,958564,996529,"ENSSTUG00000021851"
25,6737903,6805172,"ENSSTUG00000021852"
38,20721433,20740146,"ENSSTUG00000021853"
12,96509309,96544370,"ENSSTUG00000021854"
36,31140243,31140497,"ENSSTUG00000021855"
7,41992454,42002170,"ENSSTUG00000021856"
34,29998302,30011717,"ENSSTUG00000021857"
28,42597140,42606514,"ENSSTUG00000021858"
19,43064316,43153082,"ENSSTUG00000021859"
7,12359916,12364967,"ENSSTUG00000021860"
36,26920131,27069947,"ENSSTUG00000021861"
36,31157946,31195291,"ENSSTUG00000021862"
25,4209250,4217381,"ENSSTUG00000021863"
7,42019956,42085240,"ENSSTUG00000021864"
NA,749105,840681,"ENSSTUG00000021865"
29,20178090,20192614,"ENSSTUG00000021866"
25,41840205,41840287,"ENSSTUG00000021867"
7,12366471,12375189,"ENSSTUG00000021868"
36,31182261,31182536,"ENSSTUG00000021869"
15,15385677,15440495,"ENSSTUG00000021870"
38,26947108,26951881,"ENSSTUG00000021871"
25,41862377,41907427,"ENSSTUG00000021872"
28,42627070,42648277,"ENSSTUG00000021873"
NA,1610085,1625752,"ENSSTUG00000021874"
38,26963431,26968041,"ENSSTUG00000021875"
38,29138493,29139616,"ENSSTUG00000021876"
31,24360072,24360162,"ENSSTUG00000021877"
28,10033396,10058948,"ENSSTUG00000021878"
29,20210723,20217625,"ENSSTUG00000021879"
5,1316621,1326460,"ENSSTUG00000021880"
38,26976222,26994563,"ENSSTUG00000021881"
36,27111663,27111724,"ENSSTUG00000021882"
25,41936249,41936307,"ENSSTUG00000021883"
38,20742209,20783569,"ENSSTUG00000021884"
36,32771093,32776773,"ENSSTUG00000021885"
4,65544388,65564889,"ENSSTUG00000021886"
38,27003056,27005836,"ENSSTUG00000021887"
36,31199562,31208009,"ENSSTUG00000021888"
25,41966128,41968759,"ENSSTUG00000021889"
7,12380704,12382967,"ENSSTUG00000021890"
36,32777362,32782777,"ENSSTUG00000021891"
19,43167944,43329697,"ENSSTUG00000021892"
38,27008883,27012634,"ENSSTUG00000021893"
12,25295092,25346479,"ENSSTUG00000021894"
25,4217089,4225270,"ENSSTUG00000021895"
36,27219015,27233322,"ENSSTUG00000021896"
7,42039673,42041748,"ENSSTUG00000021897"
38,27016995,27018498,"ENSSTUG00000021898"
33,9754362,9759240,"ENSSTUG00000021899"
4,65573907,65616423,"ENSSTUG00000021900"
25,41986376,42006676,"ENSSTUG00000021901"
2,38430770,38452089,"ENSSTUG00000021902"
33,9936843,9941880,"ENSSTUG00000021903"
5,1326714,1351049,"ENSSTUG00000021904"
15,40764748,40773931,"ENSSTUG00000021905"
33,9952872,10106893,"ENSSTUG00000021906"
38,27018881,27036589,"ENSSTUG00000021907"
38,29155770,29162931,"ENSSTUG00000021908"
38,27041267,27053038,"ENSSTUG00000021909"
33,24353151,24356210,"ENSSTUG00000021910"
28,42648888,42658746,"ENSSTUG00000021911"
25,4242579,4251913,"ENSSTUG00000021912"
38,27059052,27066102,"ENSSTUG00000021913"
12,25351329,25454571,"ENSSTUG00000021914"
5,4333198,4335055,"ENSSTUG00000021915"
7,42204226,42214657,"ENSSTUG00000021916"
38,29162952,29175698,"ENSSTUG00000021917"
36,32782113,32786634,"ENSSTUG00000021918"
1,48812653,48837723,"ENSSTUG00000021919"
28,42685712,42694239,"ENSSTUG00000021920"
38,27077411,27299198,"ENSSTUG00000021921"
7,12391812,12411996,"ENSSTUG00000021922"
29,20419027,20575385,"ENSSTUG00000021923"
4,67593179,67671501,"ENSSTUG00000021924"
36,31234359,31234595,"ENSSTUG00000021925"
5,4366053,4367300,"ENSSTUG00000021926"
33,24368272,24382967,"ENSSTUG00000021927"
38,29181622,29209874,"ENSSTUG00000021928"
14,14414317,14415819,"ENSSTUG00000021929"
36,31263307,31264368,"ENSSTUG00000021930"
34,30024953,30039503,"ENSSTUG00000021931"
2,38472962,38595441,"ENSSTUG00000021932"
25,42025815,42077280,"ENSSTUG00000021933"
10,13534864,13552648,"ENSSTUG00000021934"
5,4379013,4382534,"ENSSTUG00000021935"
19,43417081,43424525,"ENSSTUG00000021936"
4,65624602,65632278,"ENSSTUG00000021937"
38,29210834,29234032,"ENSSTUG00000021938"
25,4258554,4274047,"ENSSTUG00000021939"
38,27125718,27176781,"ENSSTUG00000021940"
28,42699417,42716522,"ENSSTUG00000021941"
38,29215257,29216491,"ENSSTUG00000021942"
33,10113759,10150455,"ENSSTUG00000021943"
12,31826786,31873865,"ENSSTUG00000021944"
5,4390352,4588614,"ENSSTUG00000021945"
38,29234136,29239414,"ENSSTUG00000021946"
36,31452148,31582032,"ENSSTUG00000021947"
6,9592547,9617686,"ENSSTUG00000021948"
12,57563725,57605202,"ENSSTUG00000021949"
4,65641910,65673731,"ENSSTUG00000021950"
28,42725048,42726211,"ENSSTUG00000021951"
15,40777272,40780746,"ENSSTUG00000021952"
6,9737248,9756276,"ENSSTUG00000021953"
38,27195399,27347193,"ENSSTUG00000021954"
33,10164493,10171061,"ENSSTUG00000021955"
15,15458877,15494186,"ENSSTUG00000021956"
28,42742433,42753393,"ENSSTUG00000021957"
NA,124205,149139,"ENSSTUG00000021958"
38,29239435,29247363,"ENSSTUG00000021959"
14,14438691,14462544,"ENSSTUG00000021960"
25,6809111,6824645,"ENSSTUG00000021961"
3,28624387,28635382,"ENSSTUG00000021962"
12,25459398,25461268,"ENSSTUG00000021963"
31,24511593,24562134,"ENSSTUG00000021964"
2,25598464,25682613,"ENSSTUG00000021965"
38,29251591,29252421,"ENSSTUG00000021966"
4,60877932,60879026,"ENSSTUG00000021967"
36,32786856,32861233,"ENSSTUG00000021968"
29,20634316,20635341,"ENSSTUG00000021969"
21,38269152,38271691,"ENSSTUG00000021970"
25,12583399,12606106,"ENSSTUG00000021971"
19,43425852,43436185,"ENSSTUG00000021972"
26,19322817,19322950,"ENSSTUG00000021973"
NA,138359,145425,"ENSSTUG00000021974"
5,4495675,4497231,"ENSSTUG00000021975"
6,57235824,57244212,"ENSSTUG00000021976"
29,20660779,20826015,"ENSSTUG00000021977"
38,29287200,29356606,"ENSSTUG00000021978"
26,19340495,19353236,"ENSSTUG00000021979"
3,28635632,28640576,"ENSSTUG00000021980"
12,25489943,25516151,"ENSSTUG00000021981"
36,32792816,32913312,"ENSSTUG00000021982"
12,11466914,11472586,"ENSSTUG00000021983"
38,20790666,20880011,"ENSSTUG00000021984"
34,23999732,24037376,"ENSSTUG00000021985"
2,38594513,38688413,"ENSSTUG00000021986"
21,38272152,38276471,"ENSSTUG00000021987"
25,6862507,6990450,"ENSSTUG00000021988"
15,40781083,40791850,"ENSSTUG00000021989"
3,28644559,28646075,"ENSSTUG00000021990"
29,20769876,20771779,"ENSSTUG00000021991"
6,57243182,57249742,"ENSSTUG00000021992"
7,12415928,12417033,"ENSSTUG00000021993"
5,4760767,4807179,"ENSSTUG00000021994"
6,9766822,9780912,"ENSSTUG00000021995"
29,20838344,20841181,"ENSSTUG00000021996"
4,60882323,60920073,"ENSSTUG00000021997"
3,28650754,28658703,"ENSSTUG00000021998"
5,4870771,4872151,"ENSSTUG00000021999"
26,19355895,19362038,"ENSSTUG00000022000"
34,30041958,30055023,"ENSSTUG00000022001"
12,11476842,11509770,"ENSSTUG00000022002"
25,12615867,12639991,"ENSSTUG00000022003"
NA,158996,159541,"ENSSTUG00000022004"
7,12430342,12456018,"ENSSTUG00000022005"
5,4880662,4890432,"ENSSTUG00000022006"
NA,99261,108079,"ENSSTUG00000022007"
36,27239468,27250577,"ENSSTUG00000022008"
16,43942274,43950436,"ENSSTUG00000022009"
12,72969603,73057510,"ENSSTUG00000022010"
14,14561710,14591840,"ENSSTUG00000022011"
6,9822445,9823281,"ENSSTUG00000022012"
38,29363903,29384652,"ENSSTUG00000022013"
34,30055878,30056915,"ENSSTUG00000022014"
40,8531393,8560363,"ENSSTUG00000022015"
23,42904071,42972896,"ENSSTUG00000022016"
16,43992092,43993579,"ENSSTUG00000022017"
4,65673787,65684381,"ENSSTUG00000022018"
7,12545725,12546588,"ENSSTUG00000022019"
6,9823914,9853240,"ENSSTUG00000022020"
5,4935645,4983697,"ENSSTUG00000022021"
NA,1629613,1634410,"ENSSTUG00000022022"
16,44010151,44017554,"ENSSTUG00000022023"
5,1354928,1443780,"ENSSTUG00000022024"
26,19365593,19369448,"ENSSTUG00000022025"
5,17628945,17660427,"ENSSTUG00000022026"
29,20838662,20838791,"ENSSTUG00000022027"
NA,1639382,1656656,"ENSSTUG00000022028"
29,20839086,20839308,"ENSSTUG00000022029"
27,24577905,24579741,"ENSSTUG00000022030"
15,65144803,65148903,"ENSSTUG00000022031"
29,20839838,20839967,"ENSSTUG00000022032"
26,19371500,19383415,"ENSSTUG00000022033"
16,44023326,44023706,"ENSSTUG00000022034"
3,28683762,28722746,"ENSSTUG00000022035"
34,30059225,30126010,"ENSSTUG00000022036"
NA,149999,154942,"ENSSTUG00000022037"
29,20865119,20883759,"ENSSTUG00000022038"
38,27351284,27621760,"ENSSTUG00000022039"
4,61052235,61079179,"ENSSTUG00000022040"
12,96584904,96593563,"ENSSTUG00000022041"
12,73063769,73065392,"ENSSTUG00000022042"
15,65218922,65219757,"ENSSTUG00000022043"
25,6876837,6889319,"ENSSTUG00000022044"
4,50775170,50780884,"ENSSTUG00000022045"
27,24580881,24584130,"ENSSTUG00000022046"
25,6935875,6943969,"ENSSTUG00000022047"
40,8568199,8579859,"ENSSTUG00000022048"
15,65324893,65425812,"ENSSTUG00000022049"
26,14089202,14089308,"ENSSTUG00000022050"
12,57621598,57851258,"ENSSTUG00000022051"
12,73073254,73089688,"ENSSTUG00000022052"
26,14127598,14130887,"ENSSTUG00000022053"
NA,1656981,1659566,"ENSSTUG00000022054"
3,28741736,28766014,"ENSSTUG00000022055"
NA,1665977,1667684,"ENSSTUG00000022056"
25,7032574,7034328,"ENSSTUG00000022057"
5,17665638,17693271,"ENSSTUG00000022058"
20,51227633,51326114,"ENSSTUG00000022059"
27,24590820,24604703,"ENSSTUG00000022060"
28,42759232,42864446,"ENSSTUG00000022061"
4,50834117,50964498,"ENSSTUG00000022062"
25,7037545,7040743,"ENSSTUG00000022063"
33,10171092,10172656,"ENSSTUG00000022064"
NA,1899923,1948423,"ENSSTUG00000022065"
26,19392974,19394366,"ENSSTUG00000022066"
20,45560636,45570869,"ENSSTUG00000022067"
37,34710907,34714147,"ENSSTUG00000022068"
12,96598238,96611161,"ENSSTUG00000022069"
15,65434462,65437845,"ENSSTUG00000022070"
25,7051781,7055370,"ENSSTUG00000022071"
26,14137534,14138130,"ENSSTUG00000022072"
6,9853326,9857317,"ENSSTUG00000022073"
