"Chrom","Start","End","GeneSymbol"
26,9891494,9947075,"LOC115163053"
26,9949142,9950199,"LOC115162792"
26,9960516,9984845,"LOC115163056"
26,9985824,9986983,"LOC115162793"
26,9986912,9987969,"LOC115162794"
26,10010291,10018939,"LOC115162795"
26,10029293,10053971,"LOC115163058"
26,10037664,10044747,"LOC115163059"
26,10079390,10101037,"LOC115163061"
26,10091051,10096983,"LOC115163062"
26,10105345,10127300,"LOC115163060"
26,10127358,10129132,"LOC115163063"
26,10134189,10151272,"LOC115163064"
26,10157403,10168311,"LOC115163065"
26,10168967,10178320,"LOC115162796"
26,10179521,10187844,"LOC115163066"
26,10189781,10194985,"LOC115163067"
26,10211000,10216595,"LOC115163069"
26,10216864,10225340,"LOC115163070"
26,10233003,10235120,"LOC115163073"
26,10233541,10233613,"trnar-ucg"
26,10233999,10237792,"LOC115163071"
26,10237893,10240106,"LOC115163072"
26,10240818,10269529,"LOC115163074"
26,10276747,10285886,"LOC115163075"
26,10330353,10333229,"LOC115163076"
26,10335522,10338964,"LOC115163077"
26,10344527,10370046,"LOC115163079"
26,10412202,10472292,"LOC115163081"
26,10494347,10508683,"LOC115163082"
26,10509902,10522162,"LOC115163083"
26,10523011,10560729,"LOC115163085"
26,10562483,10574512,"LOC115163087"
26,10574874,10610833,"LOC115163086"
26,10613885,10617148,"LOC115163088"
26,10643608,10647909,"LOC115163092"
26,10647931,10654286,"LOC115163090"
26,10654318,10661125,"LOC115163091"
26,10689380,10708724,"LOC115163093"
26,10710606,10712119,"LOC115162798"
26,10718807,10721010,"LOC115163094"
26,10727960,10739101,"LOC115163095"
26,10740071,10765242,"LOC115162799"
26,10781595,10788707,"LOC115163100"
26,10789106,10794965,"LOC115163101"
26,10800259,10865109,"LOC115163096"
26,10866629,10871607,"LOC115163098"
26,10871852,10896403,"LOC115163099"
26,10903837,10917927,"LOC115163102"
26,10920123,10932636,"LOC115163103"
26,10934645,10936327,"LOC115163106"
26,10936371,10941654,"tekt1"
26,10941593,10944282,"LOC115163105"
26,10944409,10947090,"xaf1"
26,10987671,11045819,"LOC115163109"
26,11046183,11049079,"LOC115163110"
26,11050374,11071508,"LOC115163112"
26,11074380,11096547,"LOC115162800"
26,11109880,11112765,"LOC115163114"
26,11112934,11117164,"LOC115163113"
26,11120323,11121389,"LOC115163115"
26,11129042,11162628,"LOC115163116"
26,11168543,11197991,"LOC115163117"
26,11198587,11221774,"git1"
26,11228685,11235990,"LOC115163120"
26,11246524,11257958,"LOC115163121"
26,11261691,11263871,"LOC115163122"
26,11266923,11364874,"LOC115163123"
26,11431319,12665880,"LOC115163124"
26,12670229,12680068,"LOC115163126"
26,12681996,12694122,"LOC115163127"
26,12704742,12730107,"LOC115163128"
26,12731570,12732044,"LOC115163959"
26,12732325,12735760,"LOC115163129"
26,12752071,12757484,"LOC115162801"
26,12757166,12807852,"LOC115163130"
26,12822603,12848529,"LOC115163133"
26,12848837,12875601,"LOC115163132"
26,12892954,12895463,"LOC115163137"
26,12895615,12903341,"LOC115163135"
26,12903484,12920469,"LOC115163134"
26,12926680,12948727,"pcsk7"
26,12948973,12956439,"tagln"
26,12964591,12967500,"LOC115163140"
26,12976305,12985895,"ftr86"
26,12985165,12988430,"nudt8"
26,12988393,12995510,"LOC115163144"
26,12995610,12996612,"LOC115163146"
26,12996012,13007668,"si:ch1073-280e3.1"
26,13008369,13012259,"LOC115162802"
26,13017052,13025820,"LOC115163147"
26,13025973,13027458,"LOC115162803"
26,13032738,13076537,"dpf1"
26,13082818,13096112,"LOC115163149"
26,13103544,13168186,"numbl"
26,13171322,13185725,"LOC115163152"
26,13199939,13213369,"LOC115163153"
26,13213879,13222052,"slc5a2"
26,13222731,13226732,"LOC115163155"
26,13226808,13231897,"LOC115163158"
26,13231962,13242591,"LOC115163156"
26,13245541,13246079,"LOC115163960"
26,13246080,13249365,"LOC115162804"
26,13251042,13254721,"LOC115163159"
26,13276705,13282042,"LOC115163161"
26,13306389,13309953,"LOC115163162"
26,13310525,13313646,"LOC115163163"
26,13314164,13327561,"LOC115163160"
26,13330527,13368223,"gjd1b"
26,13392472,13397134,"sirt2"
26,13397581,13413092,"LOC115163166"
26,13413374,13422433,"LOC115163168"
26,13439639,13448564,"LOC115163170"
26,13448743,13454152,"LOC115163171"
26,13454283,13462810,"LOC115163169"
26,13463526,13468525,"LOC115163174"
26,13481996,13580928,"LOC115163173"
26,13483797,13486494,"LOC115163175"
26,13486911,13487697,"LOC115163177"
26,13591135,13612818,"LOC115163179"
26,13613316,13659239,"LOC115163178"
26,13662789,13672162,"LOC115163180"
26,13673056,13680826,"LOC115163181"
26,13693340,13712953,"LOC115163183"
26,13713041,13719173,"LOC115163184"
26,13728809,13753506,"LOC115163185"
26,13756995,13763619,"LOC115163186"
26,13764651,13797050,"LOC115163187"
26,13806711,13820920,"LOC115163188"
26,13831863,13843044,"bbc3"
26,13846121,13859921,"sae1"
26,13860021,13875669,"zc3h4"
26,13888572,13895284,"zgc:154093"
26,13901766,13909233,"ercc2"
26,13911086,13949093,"klc3"
26,13949302,13953121,"ckmb"
26,13955656,14002458,"mark4b"
26,14006929,14010394,"LOC115163198"
26,14014876,14029902,"si:dkey-182i3.10"
26,14046410,14065450,"LOC115163212"
26,14076096,14118718,"LOC115163203"
26,14089202,14089308,"LOC115164001"
26,14127596,14130989,"LOC115163210"
26,14142369,14177780,"LOC115163200"
26,14204616,14207644,"LOC115163206"
26,14234653,14241708,"LOC115163207"
26,14246394,14248067,"LOC115163213"
26,14319061,14346368,"LOC115163209"
26,14349637,14365588,"LOC115162806"
26,14366335,14415073,"LOC115163204"
26,14414091,14432809,"LOC115163214"
26,14420294,14433893,"LOC115163202"
26,14434939,14437087,"LOC115163211"
26,14437254,14484873,"LOC115163199"
26,14488511,14559128,"LOC115163215"
26,14562573,14609724,"LOC115163216"
26,14566218,14585786,"LOC115163217"
26,14776422,14839967,"LOC115163219"
26,14840103,14853092,"LOC115163220"
26,14854792,14861096,"LOC115163221"
26,14861274,14865865,"LOC115163223"
26,14874552,14919614,"agfg1a"
26,14888855,14890016,"LOC115163224"
26,14921900,14923307,"LOC115163225"
26,14924965,14930055,"LOC115163227"
26,14932024,15016287,"LOC115163228"
26,15024666,15214546,"LOC115163229"
26,15231437,15272492,"LOC115163231"
26,15303778,15336205,"LOC115163232"
26,15347415,15357567,"LOC115163234"
26,15358092,15359009,"LOC115163235"
26,15375200,15379690,"LOC115163236"
26,15394902,15448383,"LOC115163238"
26,15463063,15541117,"LOC115163239"
26,15540303,15542628,"LOC115163242"
26,15561893,15607454,"LOC115163241"
26,15608895,15661434,"LOC115162808"
26,15670476,15671337,"LOC115163961"
26,15672680,15678568,"LOC115163243"
26,15688053,15692248,"LOC115163244"
26,15692373,15700858,"LOC115163245"
26,15702558,15703814,"LOC115163248"
26,15703415,15705354,"LOC115163246"
26,15705545,15706658,"LOC115163247"
26,15719905,15755525,"LOC115162809"
26,15783192,15784829,"LOC115162810"
26,15857774,15883912,"LOC115163249"
26,15884813,15896618,"LOC115163251"
26,15900799,15920622,"LOC115163252"
26,15903085,15904611,"LOC115163253"
26,15974152,15995090,"LOC115163254"
26,15996718,16002440,"LOC115163255"
26,15996803,16000620,"LOC115163258"
26,16002088,16003067,"LOC115163257"
26,16010097,16029475,"LOC115163259"
26,16059236,16074733,"LOC115163260"
26,16082757,16087570,"LOC115163261"
26,16102980,16136229,"LOC115163262"
26,16150886,16151522,"LOC115163963"
26,16151766,16162872,"LOC115163263"
26,16166758,16255866,"LOC115163264"
26,16317752,16336033,"LOC115163265"
26,16336290,16337297,"LOC115162811"
26,16344290,16661021,"LOC115163266"
26,16510105,16510365,"LOC115163268"
26,16663714,16665197,"il12a"
26,16671772,16691646,"si:dkeyp-97b10.3"
26,16735821,16804535,"ift80"
26,16804805,16826211,"smc4"
26,16826529,16831187,"trim59"
26,16832541,16843478,"LOC115163273"
26,16844654,16845920,"LOC115163964"
26,16850204,16890066,"LOC115163276"
26,16890248,16900737,"LOC115163275"
26,16906983,16909522,"LOC115163965"
26,16920905,16923134,"LOC115163277"
26,16923217,16926146,"LOC115163278"
26,16927087,16935770,"LOC115163280"
26,16983794,16984958,"LOC115163966"
26,16997408,17002826,"LOC115162813"
26,17008366,17009299,"LOC115162814"
26,17010439,17028621,"LOC115162815"
26,17048910,17049901,"LOC115162816"
26,17068685,17069635,"LOC115162817"
26,17128671,17129765,"LOC115163967"
26,17133223,17137716,"LOC115162818"
26,17175692,17176656,"LOC115162819"
26,17218552,17219487,"LOC115162820"
26,17282551,17283471,"LOC115162821"
26,17308192,17309479,"LOC115163281"
26,17327489,17328617,"LOC115163968"
26,17340232,17349920,"LOC115163282"
26,17340580,17340726,"LOC115164011"
26,17341412,17341559,"LOC115164012"
26,17342142,17342288,"LOC115164010"
26,17343072,17343219,"LOC115164000"
26,17349876,17358461,"LOC115162822"
26,17358652,17361892,"LOC115162823"
26,17366296,17379874,"LOC115163284"
26,17379958,17394792,"LOC115163283"
26,17401724,17424544,"LOC115163285"
26,17433189,17717833,"LOC115163287"
26,17537880,17540215,"LOC115163290"
26,17721578,17829296,"LOC115163291"
26,17733160,17738386,"LOC115163292"
26,17877033,17881886,"ilkap"
26,17881595,17881666,"trnag-ucc"
26,17885628,17888260,"polr2d"
26,17888769,17896326,"LOC115163295"
26,17899117,17906369,"LOC115163297"
26,17914207,17918189,"LOC115162824"
26,17918879,17929742,"LOC115163298"
26,17934358,17944558,"LOC115163299"
26,17945598,17948322,"LOC115163303"
26,17950542,17981151,"LOC115163302"
26,17962496,17962824,"LOC115163304"
26,17969686,17971481,"LOC115163300"
26,17982679,18046168,"LOC115163305"
26,18051012,18059662,"LOC115163306"
26,18062005,18075455,"LOC115163307"
26,18076627,18117703,"LOC115163308"
26,18122541,18130090,"LOC115163310"
26,18131793,18147884,"LOC115162825"
26,18162808,18164280,"LOC115163311"
26,18207748,18250916,"LOC115163312"
26,18255741,18279048,"LOC115163313"
26,18309350,18406117,"LOC115163314"
26,18410607,18440550,"LOC115163315"
26,18440419,18473270,"LOC115163316"
26,18475858,18484528,"LOC115163318"
26,18484712,18485558,"LOC115163969"
26,18491839,18502681,"LOC115163319"
26,18566561,18766571,"LOC115163320"
26,18820172,18857163,"LOC115163321"
26,18878916,18879835,"LOC115163322"
26,18926705,18957991,"LOC115163324"
26,18973565,18983685,"LOC115163325"
26,18983729,18993969,"LOC115163326"
26,18995640,19301487,"LOC115163327"
26,19062820,19063263,"LOC115163331"
26,19304148,19310420,"zgc:153372"
26,19313770,19339298,"LOC115163332"
26,19322817,19322950,"LOC115164008"
26,19340074,19354899,"LOC115163336"
26,19355007,19362457,"LOC115163333"
26,19362550,19364702,"LOC115163337"
26,19365501,19369481,"vtna"
26,19370219,19383414,"sarm1"
26,19399184,19415227,"LOC115163338"
26,19437098,19459439,"LOC115162826"
26,19460524,19489222,"LOC115163340"
26,19494015,19498608,"LOC115163341"
26,19504023,19508166,"LOC115163342"
26,19523600,19557245,"LOC115163343"
26,19557917,19585000,"gosr1"
26,19594179,19628088,"LOC115163345"
26,19636271,19660375,"LOC115162827"
26,19743135,19755163,"LOC115163346"
26,19789835,19790536,"LOC115162828"
26,19790648,19793556,"LOC115163347"
26,19846167,19856855,"LOC115163348"
26,19869951,19873431,"LOC115163350"
26,19874034,19908426,"LOC115163351"
26,19909875,19933532,"aifm4"
26,19937540,19970990,"LOC115163353"
26,19981628,19991478,"LOC115163354"
26,20007915,20031481,"LOC115163355"
26,20034837,20098474,"LOC115163357"
26,20099900,20130023,"LOC115163358"
26,20132993,20163728,"LOC115163360"
26,20164236,20234119,"LOC115163359"
26,20235209,20330685,"LOC115163364"
26,20330912,20425809,"LOC115163361"
26,20537001,20545334,"LOC115163365"
26,20549111,20562964,"LOC115163366"
26,20555933,20562721,"LOC115163367"
26,20564102,20574271,"LOC115163368"
26,20571468,20571606,"LOC115164004"
26,20571833,20571970,"LOC115164002"
26,20572722,20572858,"LOC115164003"
26,20574222,20587582,"LOC115163369"
26,20587937,20591571,"LOC115163370"
26,20597239,20619923,"si:ch211-235m3.5"
26,20603214,20604390,"LOC115163373"
26,20625432,20627575,"LOC115163374"
26,20628582,20630101,"LOC115163375"
26,20631827,20633113,"LOC115163376"
26,20644654,20667636,"LOC115163378"
26,20650615,20651778,"LOC115163380"
26,20653064,20654114,"LOC115163381"
26,20655727,20657491,"cldnf"
26,20658979,20660625,"LOC115163379"
26,20661683,20663561,"LOC115163382"
26,20667995,20669351,"LOC115163385"
26,20669343,20673740,"LOC115163384"
26,20673925,20751256,"LOC115162829"
26,20781583,20883295,"LOC115163386"
26,20888996,20903736,"LOC115163387"
26,20934831,20981849,"LOC115163388"
26,20982088,20990340,"LOC115163389"
26,21024546,21029832,"LOC115163391"
26,21036734,21042475,"dhx40"
26,21042531,21050518,"LOC115163394"
26,21050629,21089120,"dnhd1"
26,21090989,21105593,"LOC115163395"
26,21126690,21188859,"LOC115163396"
26,21228903,21231847,"diabloa"
26,21249176,21250598,"LOC115162830"
26,21255625,21256801,"LOC115162831"
26,21267956,21280319,"or95a1"
26,21280097,21290884,"p4ha3"
26,21295540,21318045,"c2cd3"
26,21318152,21321846,"LOC115163402"
26,21323346,21324059,"LOC115163970"
26,21331999,21348948,"camkk1b"
26,21348328,21354262,"LOC115162832"
26,21364554,21373119,"ywhag2"
26,21377414,21379870,"LOC115163405"
26,21380047,21380863,"LOC115163406"
26,21385359,21399329,"ca4b"
26,21404467,21407232,"LOC115163408"
26,21407465,21448792,"LOC115163410"
26,21451627,21455526,"LOC115163411"
26,21473004,21477517,"LOC115163971"
26,21479741,21487077,"LOC115163413"
26,21494059,21502555,"LOC115163414"
26,21508213,21528280,"nek8"
26,21531762,21572728,"LOC115163415"
26,21637951,21642606,"LOC115163972"
26,21643935,21644536,"LOC115163973"
26,21658966,21674318,"LOC115163416"
26,21686130,21695746,"dusp14"
26,21700343,21746516,"synrg"
26,21763776,21784162,"hnf1ba"
26,21826530,21829050,"dynll2a"
26,21829687,21836453,"srsf1a"
26,21838566,21844997,"LOC115163423"
26,21846643,21852797,"LOC115163424"
26,21861109,21872319,"LOC115163425"
26,21874113,21878811,"glod4"
26,21879019,21882214,"mrm3a"
26,21881669,21964732,"LOC115163428"
26,21965356,21970899,"txndc17"
26,21971672,21982284,"LOC115163431"
26,22013581,22184570,"LOC115163432"
26,22205378,22221996,"LOC115163433"
26,22222730,22231307,"LOC115163434"
26,22241935,22252129,"LOC115163435"
26,22257143,22261992,"LOC115163437"
26,22267108,22301798,"LOC115162833"
26,22311780,22360215,"LOC115163438"
26,22420183,22622282,"LOC115163450"
26,22865502,22880352,"LOC115163443"
26,22878865,22900680,"LOC115163458"
26,22891543,22912641,"LOC115163446"
26,22916076,22939828,"LOC115163439"
26,22943025,22948109,"LOC115163449"
26,22948697,22950512,"LOC115163456"
26,22951530,22974513,"LOC115163444"
26,22975955,22984921,"LOC115163447"
26,23087591,23226216,"LOC115163441"
26,23226438,23237122,"LOC115163453"
26,23243428,23262874,"LOC115163452"
26,23263183,23265641,"LOC115163457"
26,23264516,23267592,"LOC115163455"
26,23270427,23287871,"LOC115163451"
26,23288857,23291393,"LOC115162834"
26,23296023,23341292,"LOC115163445"
26,23344092,23465655,"ncam1b"
26,23528351,23688579,"cadm1b"
26,23707502,23740874,"LOC115163460"
26,23746593,23828961,"LOC115163461"
26,23859520,23873619,"jam3a"
26,23876318,23879531,"LOC115163464"
26,23880140,23882309,"thyn1"
26,23882310,23893540,"acad8"
26,23882558,23883812,"LOC115163465"
26,23896250,23972300,"esamb"
26,23987440,24070058,"LOC115163469"
26,24083243,24086645,"LOC115163974"
26,24087141,24097392,"LOC115163470"
26,24098769,24107624,"LOC115163472"
26,24107498,24127423,"LOC115163471"
26,24129081,24151486,"LOC115163473"
26,24160213,24165397,"LOC115163474"
26,24173152,24177092,"LOC115163476"
26,24217898,24281714,"LOC115163477"
26,24282708,24294289,"LOC115163478"
26,24294751,24294822,"trnap-cgg"
26,24295062,24295133,"trnap-agg"
26,24295464,24299865,"LOC115163480"
26,24311452,24314172,"LOC115162835"
26,24325346,24328498,"LOC115163481"
26,24330616,24336679,"LOC115163482"
26,24344857,24346262,"LOC115163484"
26,24349240,24358034,"LOC115163483"
26,24358976,24360679,"LOC115162836"
26,24362582,24365887,"LOC115162837"
26,24366788,24371223,"LOC115162838"
26,24373697,24384747,"LOC115162839"
26,24401794,24407091,"LOC115163485"
26,24426917,24458118,"LOC115163487"
26,24462806,24472231,"LOC115163489"
26,24472156,24477204,"tubd1"
26,24477857,24498021,"vmp1"
26,24511624,24523031,"LOC115163488"
26,24523109,24535274,"LOC115163494"
26,24535830,24545421,"LOC115163493"
26,24570552,24708368,"LOC115163496"
26,24734008,24778538,"LOC115163498"
26,24803301,24818169,"igsf5b"
26,24818763,24830504,"LOC115163501"
26,24833870,24836057,"LOC115162840"
26,24837260,24845612,"LOC115163507"
26,24844237,24849280,"LOC115163508"
26,24850483,24866839,"LOC115163499"
26,24870447,24906046,"LOC115163509"
26,24906268,24932256,"LOC115163511"
26,24936134,24969645,"LOC115163512"
26,24970127,24989675,"LOC115163513"
26,24991952,24994280,"LOC115163514"
26,24994480,24996152,"LOC115163516"
26,24996211,25001063,"LOC115163517"
26,25007778,25013411,"LOC115163519"
26,25013684,25039371,"LOC115163518"
26,25040203,25081043,"LOC115163521"
26,25085198,25086557,"LOC115163522"
26,25086872,25094963,"LOC115162841"
26,25095383,25097210,"LOC115163523"
26,25108681,25111279,"LOC115163524"
26,25120295,25124117,"LOC115163525"
26,25147584,25151634,"LOC115163527"
26,25155234,25173214,"LOC115163528"
26,25183491,25287261,"LOC115163529"
26,25375185,25460931,"LOC115163530"
26,25558589,25561235,"rbm7"
26,25566048,25580639,"LOC115163532"
26,25692162,25918711,"LOC115163534"
26,26220453,26232377,"smtla"
26,26268397,26269198,"LOC115163976"
26,26288106,26335428,"LOC115163536"
26,26368050,26400092,"LOC115163538"
26,26408457,26419315,"LOC115163540"
26,26436380,26469787,"LOC115163541"
26,26488129,26506721,"LOC115163542"
26,26507259,26544830,"LOC115163543"
26,26553918,26561655,"LOC115163544"
26,26571055,26574246,"tirap"
26,26578082,26587980,"LOC115163547"
26,26590118,26603936,"fam118b"
26,26611585,26618394,"LOC115163550"
26,26622248,26625961,"LOC115163553"
26,26625951,26650276,"LOC115163549"
26,26650280,26761868,"LOC115163551"
26,26945453,26960439,"siae"
26,26972412,26976465,"LOC115163558"
26,26976430,26982068,"tbrg1"
26,26982103,26986668,"LOC115163559"
26,26993608,27000223,"mmp20b"
26,27021516,27026827,"LOC115163560"
26,27038676,27047531,"LOC115163561"
26,27049805,27105566,"LOC115163563"
26,27261284,27271272,"LOC115163564"
26,27526280,27528849,"LOC115163566"
26,27530809,27533405,"LOC115163565"
26,27535633,27539526,"LOC115163568"
26,27541391,27543684,"LOC115163567"
26,27545825,27562646,"LOC115163571"
26,27565239,27711400,"LOC115163572"
26,27730847,27730919,"trnaa-ugc"
26,27749665,27926570,"LOC115163574"
26,27921811,27928594,"LOC115163573"
26,27929299,27930030,"LOC115163977"
26,27936318,27938449,"LOC115163575"
26,27946473,27976517,"LOC115163578"
26,27978240,28046859,"LOC115163577"
26,28069329,28085310,"LOC115163579"
26,28086124,28134017,"LOC115163580"
26,28142536,28158794,"LOC115163582"
26,28163135,28164463,"LOC115163876"
26,28170955,28174862,"LOC115163877"
26,28175512,28177975,"LOC115163584"
26,28178977,28282036,"LOC115163585"
26,28226689,28238132,"LOC115163586"
26,28245210,28256384,"LOC115163588"
26,28285769,28307500,"LOC115163589"
26,28320476,28659116,"LOC115163590"
26,28610725,28612208,"LOC115163592"
26,28714191,28718877,"LOC115163593"
26,28719583,28762627,"LOC115163878"
26,28780718,28883170,"LOC115163594"
26,28900490,28900813,"LOC115163979"
26,28900504,28900793,"LOC115163978"
26,28906623,28914097,"LOC115163596"
26,28913170,28916011,"LOC115163597"
26,28940210,28950544,"LOC115163598"
26,28957910,28986748,"LOC115163599"
26,28989223,28993981,"LOC115163601"
26,29005460,29080783,"LOC115163602"
26,29082280,29089483,"LOC115163603"
26,29089941,29096555,"LOC115163606"
26,29103276,29115318,"LOC115163605"
26,29135266,29145185,"LOC115163607"
26,29145641,29151757,"LOC115163608"
26,29156690,29170020,"LOC115163609"
26,29170449,29182041,"ccdc150"
26,29181866,29211758,"LOC115163612"
26,29325906,29387345,"LOC115163613"
26,29402897,29409616,"LOC115163980"
26,29454616,29481687,"LOC115163615"
26,29497302,29503464,"LOC115163616"
26,29509398,29530805,"LOC115163617"
26,29562838,29570885,"LOC115163879"
26,29573751,29756684,"LOC115163618"
26,29776452,29792543,"LOC115163880"
26,29813728,29836694,"alp3"
26,29833752,29833822,"trnag-gcc"
26,29841391,29922378,"LOC115163621"
26,29922893,29953047,"LOC115163623"
26,29952527,29979646,"prss59"
26,29984688,29992155,"serpine2"
26,29995493,29997723,"LOC115163630"
26,29996896,30018532,"LOC115163626"
26,30018703,30025757,"LOC115163628"
26,30026174,30032336,"LOC115163629"
26,30044132,30047952,"LOC115163631"
26,30077671,30079140,"LOC115163634"
26,30082033,30129964,"LOC115163632"
26,30145646,30153868,"LOC115163635"
26,30167122,30179291,"LOC115163636"
26,30184208,30187950,"LOC115163881"
26,30210019,30243917,"LOC115163637"
26,30324249,30384864,"LOC115163882"
26,30715702,30747252,"LOC115163640"
26,30778727,30805103,"LOC115163641"
26,30807545,30851020,"LOC115163642"
26,30863505,30866520,"LOC115163981"
26,30872576,30895513,"LOC115163644"
26,31001192,31241859,"LOC115163883"
26,31113363,31114283,"LOC115163645"
26,31305690,31313446,"LOC115163646"
26,31316946,31337457,"LOC115163647"
26,31337462,31354546,"LOC115163648"
26,31464081,31468648,"LOC115163649"
26,31485908,31586402,"LOC115163651"
26,31596801,31600791,"LOC115163885"
26,31607175,31608967,"LOC115163652"
26,31612111,31614115,"LOC115163982"
26,31627448,31638092,"LOC115163653"
26,31646846,31658587,"LOC115163655"
26,31660564,31661853,"lpar5b"
26,31674209,31680444,"LOC115163657"
26,31704990,31730479,"LOC115163658"
26,31744783,31744856,"trnai-aau"
26,31745131,31745202,"trnap-ugg"
26,31746036,31746107,"trnaw-cca"
26,31746374,31746445,"trnap-agg"
26,31747074,31747145,"trnag-ucc"
26,31747458,31776140,"LOC115163660"
26,31751732,31752304,"LOC115163661"
26,31781419,31786960,"LOC115163662"
26,31861506,31872932,"LOC115163663"
26,32130091,32455243,"LOC115163664"
26,32491254,32569694,"LOC115163666"
26,32549656,32550388,"LOC115163667"
26,32687478,32924616,"slc36a4"
26,32807028,32808433,"LOC115163670"
26,32894489,32894564,"trnat-ugu"
26,32946292,32947867,"LOC115163673"
26,32951512,32959235,"LOC115163671"
26,32964987,32968363,"LOC115163674"
26,32993712,33013832,"LOC115163677"
26,33018162,33042235,"LOC115163675"
26,33042775,33051355,"LOC115163678"
26,33058940,33072152,"vwa7"
26,33084372,33096544,"LOC115163681"
26,33112696,33126294,"ccnp"
26,33127435,33145689,"akt2"
26,33151410,33169048,"LOC115163685"
26,33172354,33185005,"LOC115163686"
26,33331420,33344419,"LOC115163688"
26,33602435,33605039,"LOC115163886"
26,33643263,33957863,"robo1"
26,34009377,34019097,"LOC115163887"
26,34020650,34576321,"robo2"
26,34617325,34618285,"LOC115163983"
26,34711562,34720715,"si:dkey-24p1.6"
26,34721128,34764144,"stim1a"
26,34766151,34770217,"LOC115163694"
26,34770825,34780187,"LOC115163888"
26,34785004,34792615,"LOC115163889"
26,34803962,34804953,"LOC115163984"
26,34811481,34812628,"LOC115163985"
26,34823704,34825282,"LOC115163890"
26,34845190,34855608,"LOC115163891"
26,34874615,34875540,"LOC115163987"
26,34891552,34892557,"LOC115163988"
26,34894617,34895357,"LOC115163892"
26,34902989,34903960,"LOC115163893"
26,34923920,34932749,"LOC115163894"
26,34936037,34937010,"LOC115163896"
26,34956153,34956801,"LOC115163897"
26,34964003,34968799,"LOC115163898"
26,34972465,34973407,"LOC115163989"
26,34998996,35023146,"cwf19l2"
26,35029025,35085060,"gucy1a2"
26,35128396,35133459,"LOC115163698"
26,35134559,35136473,"LOC115163900"
26,35141066,35299762,"gria4a"
26,35432664,35494041,"LOC115163701"
26,35563724,35691190,"LOC115163901"
26,35707251,35722495,"LOC115163702"
26,35866354,35866428,"trnae-uuc"
26,35911136,35918118,"LOC115163703"
26,35983304,35997542,"LOC115163990"
26,35999645,36003700,"LOC115163902"
26,36125836,36156728,"LOC115163704"
26,36158435,36177096,"LOC115163903"
26,36176333,36228141,"nox4"
26,36236858,36238300,"naalad2"
26,36238271,36243817,"LOC115163708"
26,36247386,36250232,"LOC115163709"
26,36254875,36275148,"nlrc3l"
26,36291646,36295182,"lamtor1"
26,36295235,36297848,"LOC115163716"
26,36301561,36307981,"LOC115163715"
26,36310567,36382428,"LOC115163904"
26,36391463,36395978,"LOC115163717"
26,36471567,36494319,"LOC115163718"
26,36498874,36515815,"LOC115163719"
26,36522097,36544200,"LOC115163720"
26,36548934,36655456,"LOC115163721"
26,36604600,36604839,"LOC115163723"
26,36909653,36937933,"LOC115163724"
26,36946887,36953893,"cep57"
26,36954543,36977121,"LOC115163725"
26,36978696,36997541,"mre11a"
26,37017114,37043358,"LOC115163729"
26,37121734,37150165,"LOC115163730"
26,37145171,37145905,"LOC115163731"
26,37187956,37230332,"LOC115163905"
26,37234039,37338084,"arhgef17"
26,37270547,37271218,"LOC115163733"
26,37341948,37361585,"LOC115163736"
26,37375066,37421105,"LOC115163737"
26,37605226,37611354,"LOC115163738"
26,38191239,38197912,"LOC115163739"
26,38241279,38247196,"LOC115163907"
26,38602366,38602417,"LOC115163999"
26,39024674,39037660,"LOC115163908"
26,39038245,39061552,"LOC115163741"
26,39061879,39113606,"serpini1"
26,39117206,39122773,"LOC115163991"
26,39123419,39137445,"LOC115163742"
26,39148012,39159923,"LOC115163744"
26,39188948,39311995,"LOC115163909"
26,39193219,39194595,"LOC115163746"
26,39208460,39222499,"LOC115163745"
26,39330334,39342909,"LOC115163747"
26,39338445,39341045,"LOC115163748"
26,39350597,39403541,"lekr1"
26,39383196,39383890,"LOC115163750"
26,39569637,39569984,"LOC115163992"
26,39578930,39606066,"LOC115163751"
26,39636549,39639205,"LOC115163753"
26,39639357,39769073,"LOC115163754"
26,39865729,39871576,"LOC115163910"
26,39878409,39880769,"LOC115163911"
26,39886915,39909616,"LOC115163755"
26,39915825,39924425,"LOC115163756"
26,39927841,39928969,"LOC115163912"
26,39947192,40065650,"LOC115163913"
26,40066744,40072119,"LOC115163762"
26,40073590,40079757,"LOC115163760"
26,40093011,40098602,"LOC115163766"
26,40115573,40120218,"LOC115163758"
26,40135533,40140713,"LOC115163765"
26,40174587,40179321,"LOC115163757"
26,40180655,40185256,"LOC115163914"
26,40188557,40195842,"LOC115163764"
26,40199892,40206075,"LOC115163763"
26,40207342,40211674,"LOC115163761"
26,40234519,40238845,"LOC115163915"
26,40251245,40255072,"LOC115163767"
26,40270286,40291367,"LOC115163916"
26,40296935,40300675,"LOC115163769"
26,40304908,40305782,"LOC115163771"
26,40306086,40309376,"LOC115163768"
26,40333590,40339232,"LOC115163772"
26,40364373,40368931,"LOC115163918"
26,40369111,40373100,"LOC115163773"
26,40376441,40380401,"LOC115163779"
26,40401456,40405313,"LOC115163777"
26,40415697,40427182,"LOC115163774"
26,40435379,40438798,"LOC115163919"
26,40448941,40458129,"LOC115163775"
26,40473171,40477958,"LOC115163776"
26,40493645,40503472,"LOC115163778"
26,40511230,40515606,"LOC115163993"
26,40527271,40531776,"LOC115163994"
26,40553793,40597417,"LOC115163780"
26,40660801,40700492,"LOC115163995"
26,40717461,40772695,"dhx36"
