"Chrom","Start","End","GeneSymbol"
9,88226926,88230019,"LOC106612153"
9,88261843,88281456,"LOC106612152"
9,88285492,88287565,"LOC106612165"
9,88302378,88370989,"LOC106612150"
9,8832031,8835230,"LOC106610705"
9,8837083,8847700,"face1"
9,88378883,88389754,"thg1l"
9,88390207,88392210,"LOC106612149"
9,88398892,88424925,"clint1a"
9,88483383,88626439,"LOC106612147"
9,88632666,88639621,"LOC106612146"
9,88654466,88663348,"LOC106612126"
9,88667018,88673649,"LOC123724131"
9,88744848,88747500,"adrb2a"
9,88890086,88953935,"LOC106612144"
9,8892688,8907446,"LOC106610678"
9,889462,956413,"LOC106610627"
9,88972519,89096422,"LOC106612141"
9,8908370,8910537,"LOC123744587"
9,89097669,89161445,"LOC106612125"
9,89168646,89169384,"LOC123744803"
9,89170010,89178245,"LOC106612140"
9,89234176,89237064,"LOC106612139"
9,89258113,89336495,"LOC106612138"
9,8928965,8947552,"LOC106610679"
9,89341865,89356823,"LOC106612137"
9,89367236,89374772,"LOC106612124"
9,89446264,89451435,"LOC106612135"
9,89452375,89464601,"LOC106612134"
9,89464653,89469974,"LOC106612133"
9,89485514,89546205,"LOC106612132"
9,89552480,89559993,"LOC100194634"
9,89559591,89559991,"sax"
9,89572247,89595650,"LOC106612131"
9,8957591,8965970,"LOC106610646"
9,89619396,89706963,"LOC106612130"
9,8988268,9072589,"LOC106610680"
9,9017601,9042268,"LOC106610681"
9,90231091,90232971,"LOC123744804"
9,90602578,90629860,"LOC123744674"
9,90718155,90721019,"LOC123744675"
9,90781770,90788307,"LOC106612054"
9,90788584,90805590,"hmmr"
9,90806094,90872297,"LOC106592010"
9,90873297,90892461,"LOC106612060"
9,9088020,9089567,"LOC106610706"
9,90897907,90900448,"LOC106612059"
9,90907637,90932623,"lonrf1"
9,90934192,90935078,"LOC123744676"
9,91031527,91099659,"LOC106612123"
9,9109733,9137440,"tonsl"
9,91300641,91302467,"LOC123744677"
9,91303062,91339103,"LOC106612218"
9,91322165,91323731,"LOC123744678"
9,91339332,91372410,"LOC106612220"
9,9142953,9157726,"LOC106610684"
9,91443184,91558959,"LOC106612219"
9,91570573,91654997,"LOC106612223"
9,9159022,9159097,"trnat-ugu_92"
9,9159226,9165176,"LOC106610685"
9,91652446,91660220,"LOC106612222"
9,91660265,91674354,"LOC106612225"
9,91674377,91676806,"LOC106612224"
9,91677467,91689144,"LOC100380717"
9,91690132,91693877,"LOC106612226"
9,91699086,91703774,"gdf9"
9,91708289,91731326,"LOC106612227"
9,91731913,91738699,"LOC106612230"
9,91738741,91743117,"nudcd2"
9,91743169,91781432,"gabra6a"
9,91843428,91989759,"gabrb2a"
9,9192683,9195837,"LOC106610686"
9,9197039,9205211,"LOC100379103"
9,92010300,92062066,"atp10b"
9,9206474,9212083,"LOC106610647"
9,92091439,92151013,"atp7a"
9,92157115,92181443,"LOC106612248"
9,92184327,92192458,"LOC106612245"
9,92192958,92196555,"LOC106612246"
9,92207466,92209963,"LOC123744679"
9,92210246,92255504,"LOC106612244"
9,92264717,92268382,"LOC123744680"
9,92268644,92270626,"LOC106612243"
9,92271880,92275399,"c1qtnf2"
9,92275588,92299863,"LOC106612241"
9,92306727,92323354,"LOC106612240"
9,92323689,92327769,"tmed9"
9,92327895,92333874,"b4galt7"
9,92334475,92337053,"LOC106612237"
9,92340965,92357102,"LOC106612236"
9,9236051,9240340,"LOC123744588"
9,92378627,92380491,"LOC123744805"
9,9238661,9260681,"LOC106610687"
9,92393533,92395982,"LOC106612250"
9,92466667,92485681,"LOC106612235"
9,92534460,92541120,"LOC106612259"
9,92539441,92556740,"LOC106612260"
9,92594195,92659341,"LOC106612258"
9,9261214,9263065,"LOC106610688"
9,9268345,9273465,"LOC106610648"
9,92687917,92692095,"mtnr1al"
9,92700189,92764641,"LOC106612256"
9,92763910,92766501,"LOC106612257"
9,92792269,92814974,"LOC106612255"
9,92824940,92833882,"g3bp1"
9,92851033,92997966,"LOC106612254"
9,9286655,9295716,"LOC100286553"
9,9296106,9328323,"LOC106610690"
9,93313238,93328324,"LOC106612251"
9,93349578,93445784,"LOC106612282"
9,93473466,93476441,"LOC106612284"
9,93478343,93499857,"LOC106612280"
9,93500202,93504535,"tmm80"
9,93505357,93519799,"LOC106612285"
9,93519929,93522536,"LOC106612288"
9,93522535,93536144,"LOC106612286"
9,93584413,93587360,"LOC106612289"
9,9358883,9360732,"LOC106610707"
9,93594507,93644076,"LOC106612290"
9,93645306,93666356,"LOC106612291"
9,93690219,93708268,"tgfbi"
9,93716010,93730257,"smad5"
9,93730860,93744947,"LOC106612292"
9,93754543,93783004,"gpx3"
9,93783134,93814706,"LOC106612295"
9,93814617,93902163,"LOC106612296"
9,93826948,93864943,"anxa6"
9,93911826,93921188,"LOC106612298"
9,93922837,93968912,"LOC123744681"
9,93929776,93930327,"LOC123744682"
9,9399349,9453139,"impg1b"
9,94218776,94481372,"LOC106591089"
9,9453222,9548712,"LOC106610693"
9,94612212,94618278,"LOC123744806"
9,94634605,94638797,"LOC123744807"
9,94744697,94793322,"tsc22d3"
9,9549765,9556387,"LOC106610694"
9,95499398,95766822,"LOC106612267"
9,9560307,9564978,"LOC106610695"
9,9584805,9613133,"LOC106610696"
9,96002633,96066235,"LOC106612275"
9,96068886,96125476,"ahnak"
9,96158503,96186465,"eef1g"
9,96181945,96182017,"LOC123724155"
9,96184343,96184415,"LOC123724156"
9,96186787,96190171,"LOC106612273"
9,96190238,96203474,"pld7"
9,96202245,96216534,"LOC106612272"
9,96228656,96252628,"LOC123744683"
9,96306464,96372682,"LOC106591766"
9,96374623,96475891,"LOC106612270"
9,96908627,97083384,"LOC106591038"
9,9736123,9740707,"LOC106610709"
9,97852544,98097372,"LOC106612315"
9,97953614,97957634,"LOC106612313"
9,97958918,97962141,"LOC123744684"
9,98241811,98243758,"LOC123724132"
9,983129,1094706,"LOC106610626"
9,98412127,98613960,"sncb"
9,98614359,98616441,"LOC123724133"
9,98626321,98634159,"LOC106612311"
9,98655395,98718771,"LOC106612310"
9,98720246,98728222,"LOC106612308"
9,98730307,98732247,"LOC106612309"
9,98734023,98742585,"clcb"
9,98915442,98942553,"LOC123744808"
9,98952975,98961092,"LOC106612302"
9,98972161,98995513,"LOC106560685"
9,98995543,99233111,"LOC106560686"
9,99606022,99608419,"LOC106612327"
9,99779441,99780382,"LOC123744809"
9,9980719,9982134,"LOC123744589"
9,9994487,10018416,"LOC123744590"
10,10026316,10139709,"LOC106613492"
10,100564652,100614790,"LOC123723936"
10,10088706,10105111,"LOC106613493"
10,101379429,101403259,"iftap"
10,101402338,101405496,"LOC106561305"
10,101405820,101412875,"rag1"
10,101442653,101451026,"si:ch211-256a21.4"
10,101451891,101463604,"accs"
10,101467673,101683666,"furinb"
10,101693077,101715127,"LOC106561301"
10,101720147,101722783,"LOC106561299"
10,101722785,101725606,"LOC106561300"
10,101737863,101740081,"LOC106561298"
10,101765547,101774222,"LOC123723681"
10,101767954,101769946,"LOC106561297"
10,101775661,101790186,"LOC106561296"
10,101805368,101811938,"LOC123724502"
10,101812198,101828682,"LOC106561282"
10,101833752,101835562,"paf"
10,101864716,101927460,"LOC106561286"
10,101934546,101940883,"LOC123724503"
10,101935301,101935431,"LOC123724966"
10,101936916,101937038,"LOC123724968"
10,101937814,101937942,"LOC123724962"
10,101940473,101940602,"LOC123724963"
10,101946513,101947769,"LOC123724617"
10,101968904,101972609,"LOC106561288"
10,101983559,101986915,"LOC106561295"
10,101988112,102001471,"glsl"
10,102001806,102011413,"LOC106561291"
10,102015611,102035227,"nedd1"
10,102060244,102086340,"LOC106561294"
10,102071612,102074828,"LOC106561287"
10,102093032,102104903,"sycp3"
10,102113862,102119973,"actr6"
10,102120119,102123379,"hakai"
10,102137933,102146223,"LOC106561292"
10,102146615,102160779,"LOC106561283"
10,102173951,102176812,"LOC106561290"
10,102203809,102269070,"LOC100380647"
10,102337653,102351988,"LOC106561281"
10,102363898,102365937,"LOC106561344"
10,102388607,102400314,"LOC123724505"
10,102408947,102409019,"trnar-ucg_85"
10,102409597,102431703,"LOC106561337"
10,102431172,102460357,"fanci"
10,102457952,102459493,"LOC106561278"
10,102460237,102491980,"LOC106561277"
10,102502514,102541277,"ces2b"
10,102555905,102647240,"LOC106561274"
10,102657452,102679281,"LOC123724506"
10,102691957,102797174,"LOC123724507"
10,103035895,103194943,"LOC106561431"
10,10310152,10312447,"LOC123724378"
10,103216589,103228370,"kras"
10,103230511,103233355,"LOC106561429"
10,103238878,103265103,"LOC106561427"
10,103273797,103277588,"bhlh3"
10,103286733,103301503,"LOC106561445"
10,103303951,103454613,"LOC100196824"
10,103467283,103507878,"LOC106561426"
10,103509555,103555737,"LOC106561425"
10,103581444,103619080,"LOC106561424"
10,103619731,103628873,"ube2n"
10,103637445,103642375,"c1qtnf13"
10,103648420,103685465,"LOC106561422"
10,103697657,103730849,"slc17a8"
10,103743716,103781018,"arntl2"
10,103783902,103835809,"ppfibp1b"
10,103852124,103861634,"endouc"
10,103865691,103893048,"si:dkey-103i16.6"
10,103898338,103912210,"ric8b"
10,103918435,103957258,"LOC106561413"
10,103962933,103999935,"polr3b"
10,104007167,104009335,"LOC106561410"
10,104011727,104019646,"LOC106561412"
10,104020311,104028915,"LOC106561411"
10,104063188,104070583,"LOC106561444"
10,104104991,104107027,"LOC106561409"
10,104112302,104129267,"LOC106561407"
10,10411411,10467846,"LOC106613494"
10,104131354,104249960,"LOC106561406"
10,104255875,104277251,"LOC123724508"
10,104279329,104295187,"LOC106561405"
10,104305956,104315140,"LOC106561403"
10,104318087,104330428,"LOC106561402"
10,104347407,104383543,"LOC106561401"
10,104425458,104523205,"LOC106561400"
10,104523483,104536045,"LOC123724583"
10,104557796,104579169,"LOC123724509"
10,104578110,104599701,"LOC106561399"
10,104659919,104704093,"LOC106561440"
10,104706117,104723277,"LOC106561398"
10,104732213,104735893,"LOC106561396"
10,104734591,104746634,"LOC106561438"
10,104747809,104936482,"LOC106561395"
10,10480862,10539242,"LOC106613496"
10,104950819,104975763,"LOC106561394"
10,104978568,105111790,"LOC106561393"
10,105114013,105248982,"LOC106561392"
10,105254302,105343941,"LOC106561389"
10,105350591,105508107,"LOC106561386"
10,10539630,10545367,"LOC106613498"
10,10545466,10547452,"mrpl47"
10,105587431,105896164,"LOC106561385"
10,10580252,10598090,"actl6a"
10,10598991,10624666,"LOC106613499"
10,106003770,106048057,"LOC106561384"
10,106050670,106085518,"LOC106561383"
10,106177690,106179454,"LOC106561443"
10,106207585,106400328,"LOC106561381"
10,10624911,10651328,"LOC100380721"
10,106487865,106494471,"fam180a"
10,106495609,106507597,"LOC106561380"
10,106511007,106519736,"LOC123724584"
10,106524364,106594193,"LOC106561378"
10,106553699,106557079,"LOC106561379"
10,106594632,106697828,"LOC106561377"
10,106698458,106706639,"LOC106561437"
10,106717761,106725051,"agk"
10,10672383,10681505,"LOC106613501"
10,106724712,106740598,"dennd11"
10,106740943,106746351,"wee2"
10,106747729,106759782,"bida"
10,106759780,106808795,"bcl2l13"
10,106809210,106809992,"LOC106561436"
10,106821394,106826588,"LOC106561370"
10,106838852,106890954,"LOC106561369"
10,10683967,10691657,"LOC106613456"
10,106898984,106905633,"ada2"
10,106905378,106909089,"ribc2"
10,106909573,106915191,"LOC106561365"
10,106925737,106932498,"LOC106561363"
10,106933284,106937506,"ndufa9a"
10,10693411,10714437,"LOC106613457"
10,106939306,106990895,"dyrk4"
10,106992716,106997673,"LOC106561361"
10,106997844,107017076,"LOC106561360"
10,107018605,107090672,"LOC106561359"
10,107108981,107122907,"LOC123723733"
10,107123301,107137026,"LOC106561358"
10,107140928,107144125,"tigara"
10,107144917,107270928,"LOC106561356"
10,10716244,10733212,"LOC106613502"
10,10719102,10720299,"LOC106613503"
10,107465484,107508584,"LOC106561353"
10,107511849,107551676,"LOC106561350"
10,10751738,10753114,"LOC123724601"
10,107551707,107556687,"setd6"
10,107556192,107558795,"LOC123724510"
10,107556949,107586467,"LOC106590581"
10,107594644,107599125,"LOC106594969"
10,107599444,107603213,"LOC106596091"
10,107608033,107618777,"LOC123724585"
10,107638723,107643201,"LOC106593621"
10,107643517,107647527,"zpd"
10,107652326,107666658,"LOC106561446"
10,107694419,107707517,"LOC106561464"
10,107712090,107746491,"LOC106561447"
10,107759204,107769374,"lrrc29"
10,107772100,107824637,"elmo3"
10,107841381,107854214,"e2f4"
10,107854791,107860501,"LOC106561450"
10,107908523,107908593,"trnag-gcc_47"
10,107910969,107911039,"trnag-gcc_48"
10,107912755,107912825,"trnag-gcc_49"
10,107915202,107915272,"trnag-gcc_50"
10,107916990,107917060,"trnag-gcc_51"
10,107918152,107918222,"trnag-gcc_52"
10,107919334,107919404,"trnag-gcc_53"
10,107920510,107920580,"trnag-gcc_54"
10,107921671,107921741,"trnag-gcc_55"
10,107922833,107922903,"trnag-gcc_56"
10,107924015,107924085,"trnag-gcc_57"
10,107925196,107925266,"trnag-gcc_58"
10,107926001,107932394,"vac14"
10,107927558,107927628,"trnag-gcc_59"
10,107937816,107938656,"LOC106561465"
10,107950598,107955699,"LOC106561466"
10,107984170,108098211,"LOC106561452"
10,10803937,10806864,"LOC106613505"
10,10810797,10829381,"LOC106613504"
10,108119681,108120865,"zgc:162634"
10,108120700,108122867,"si:ch211-176l24.4"
10,108165705,108188159,"LOC106561456"
10,108192662,108224552,"arntl1a"
10,108230053,108278628,"si:ch211-266k8.4"
10,108286437,108288711,"LOC106561459"
10,108293156,108416367,"LOC106561460"
10,108416092,108436050,"LOC106561461"
10,108436498,108550933,"mical2b"
10,108557282,108569933,"dkk3b"
10,108573225,108612874,"LOC106561480"
10,108619759,108623777,"LOC106561584"
10,10861980,11144351,"LOC106613507"
10,108627844,108629274,"LOC123723968"
10,108628434,108644676,"LOC106561585"
10,108656793,108662962,"rep15"
10,108663214,108750667,"ppfibp2b"
10,108754735,108755796,"olfml1"
10,108777521,108804754,"syt9b"
10,108829916,108935278,"LOC106561484"
10,109041882,109050209,"LOC123725003"
10,109050579,109050733,"LOC123724660"
10,109051306,109053143,"LOC123725002"
10,109085495,109129389,"LOC106561485"
10,109129910,109175130,"LOC106561487"
10,109180705,109184021,"LOC106561489"
10,109185036,109202933,"LOC106561488"
10,109220489,109241868,"LOC100380493"
10,109356818,109376207,"LOC106561490"
10,109487517,109508376,"dnajc24"
10,109682226,109707059,"mpped2"
10,109709812,109716513,"LOC106561575"
10,109716937,109901231,"LOC106561493"
10,109901957,109906722,"dbx1b"
10,109970691,109979484,"LOC106561497"
10,109979583,110003104,"LOC106561496"
10,110008005,110010341,"LOC106561499"
10,110041387,110053694,"LOC106561500"
10,110067353,110078539,"LOC106561501"
10,110085075,110098438,"LOC106561504"
10,110098391,110102935,"LOC123724513"
10,110110840,110129228,"LOC123724512"
10,110132768,110139240,"LOC106561502"
10,110181425,110193755,"LOC106561503"
10,110195697,110197152,"LOC123724618"
10,110203450,110222843,"LOC106561509"
10,110224203,110235113,"LOC106561510"
10,110251002,110287660,"LOC100196267"
10,110294810,110303958,"bmt2"
10,110304714,110312186,"tmem168b"
10,110316770,110323421,"znf277"
10,110361974,110621178,"LOC106561580"
10,110535377,110554666,"LOC106561516"
10,110640273,110655162,"amfra"
10,110671745,110692151,"LOC106561519"
10,110692308,110701219,"dus2"
10,110701524,110713691,"slc7a10b"
10,110714983,110717936,"faap24"
10,110719999,110747963,"tdrd12"
10,110755767,110811342,"ankrd27"
10,110814475,110817142,"LOC106561526"
10,111018576,111020320,"LOC106561587"
10,111020960,111049836,"rbl2"
10,111064263,111068589,"LOC106561588"
10,111085677,111112295,"snx20"
10,111092311,111108067,"LOC106561528"
10,111116521,111118281,"mphosph6"
10,111117993,111132206,"hsd17b2"
10,111119746,111130559,"LOC123724514"
10,111132863,111157619,"gpia"
10,111166667,111184806,"lsm14aa"
10,111185770,111201796,"LOC106561532"
10,111207092,111215685,"LOC106561534"
10,111247310,111369637,"LOC106561536"
10,111294418,111294470,"LOC123724973"
10,111369573,111394550,"LOC106561540"
10,111394130,111404998,"tph2"
10,111411193,111422691,"LOC106561541"
10,111439410,111461339,"LOC106561542"
10,111461477,111497076,"LOC106561543"
10,111505442,111554069,"LOC100380677"
10,111554172,111566788,"LOC106561545"
10,111575032,111608909,"LOC106561546"
10,111610364,111617614,"LOC106561547"
10,111629707,111741641,"LOC106561548"
10,111742687,111824085,"LOC100136366"
10,111837939,111898461,"asz1"
10,111904205,111916828,"wnt2"
10,111917293,111987916,"LOC106561549"
10,111989973,112008833,"LOC100380720"
10,112028278,112125520,"LOC106561553"
10,112141859,112151992,"cav1"
10,112153290,112160471,"cav2"
10,112256071,112272104,"tes"
10,112274373,112290149,"LOC106561560"
10,112290424,112295694,"LOC106561558"
10,112295695,112303624,"cep41"
10,112303690,112373550,"poc1b"
10,112412120,112416833,"dusp6"
10,112514466,112517858,"LOC123724515"
10,112516102,112593651,"si:dkey-106n21.1"
10,112660315,112697640,"kitlga"
10,112765568,112906227,"tmtc3"
10,112906258,112962408,"cep290"
10,112920889,112920963,"trnav-uac_40"
10,112964316,112968958,"cssa10h12orf29"
10,112971222,112974722,"lyve1b"
10,112987504,113002347,"eif4g2b"
10,113100076,113307140,"mgat4c"
10,113444302,113457544,"nts"
10,113458863,113467566,"rassf9"
10,113545268,113550360,"alx1"
10,113565874,113616574,"lrriq1"
10,113630360,113663966,"slc6a15"
10,113664165,113741816,"lrrk2"
10,113741895,113754012,"LOC106561597"
10,113761112,113838086,"kif21a"
10,113840002,113927547,"LOC106561599"
10,11387776,11454215,"LOC123724379"
10,113947258,113956420,"cbpa2"
10,113957179,113978526,"smc1b"
10,113980882,113983491,"LOC106561629"
10,113992311,114000064,"borcs5"
10,114022160,114050746,"LOC106561603"
10,114053750,114060276,"LOC106561604"
10,114070612,114088035,"LOC106561605"
10,114089687,114133021,"LOC106561606"
10,114151136,114152825,"LOC106561635"
10,114181294,114184064,"LOC123723969"
10,114215859,114218419,"LOC123724619"
10,114272182,114292815,"LOC106561607"
10,114297038,114334288,"LOC106561609"
10,114481259,114485697,"LOC106561610"
10,114491090,114533006,"LOC106561613"
10,114517784,114519520,"LOC106561612"
10,114554837,114560652,"LOC106561611"
10,114586600,114749624,"LOC106561615"
10,114760347,114861603,"LOC106561616"
10,114935761,114937973,"LOC106561637"
10,114940419,114944682,"LOC106561638"
10,114962010,114974299,"LOC106561617"
10,1151348,1371375,"LOC106613408"
10,115143779,115143850,"trnap-ugg_8"
10,115144337,115170978,"LOC106561630"
10,115151697,115151768,"trnap-agg_7"
10,115189892,115189963,"trnap-ugg_9"
10,115192903,115192974,"trnap-agg_8"
10,115194360,115196067,"LOC106596526"
10,115198187,115204465,"LOC123724517"
10,115213870,115213941,"trnap-agg_9"
10,115215386,115221620,"LOC106599061"
10,115228999,115229070,"trnap-ugg_10"
10,115232001,115232072,"trnap-agg_10"
10,115233458,115234957,"LOC123723869"
10,115237278,115241212,"LOC123723960"
10,115246926,115246998,"trnap-ugg_11"
10,115249894,115249965,"trnap-agg_11"
10,115251254,115264785,"ric8a"
10,115267433,115270786,"LOC106561622"
10,115320547,115459176,"LOC123724586"
10,115477495,115524967,"LOC123724587"
10,115515507,115582279,"LOC106561627"
10,115587767,115591172,"LOC123724588"
10,115593279,115625873,"LOC106561633"
10,115631297,115638788,"LOC106561625"
10,115742066,115942870,"LOC106561624"
10,115751845,115755462,"LOC106598315"
10,116076926,116084750,"LOC123724589"
10,116087739,116088955,"LOC106561649"
10,116096019,116260382,"LOC106561641"
10,116281663,116436364,"LOC106561640"
10,116413320,116421856,"LOC123724590"
10,116450202,116485203,"LOC106561642"
10,116490850,116494788,"LOC106561648"
10,116495699,116518356,"LOC106561645"
10,116516194,116516268,"trnaa-ugc_63"
10,116517472,116524162,"LOC106561647"
10,116569605,116573665,"LOC106561646"
10,116574195,116582157,"LOC106561650"
10,116583738,116593914,"tnni3"
10,116605719,116612897,"LOC106561651"
10,116621689,116640785,"zgc:136858"
10,116640909,116657931,"cnot4a"
10,116757734,116763442,"LOC106561674"
10,116768322,116771377,"LOC106561675"
10,116791145,116828481,"LOC106561672"
10,116825297,116829938,"LOC106561673"
10,116887516,116897120,"lap2b"
10,116898295,116906330,"LOC106561671"
10,116903519,116903753,"LOC123724997"
10,116905200,116905434,"LOC123724996"
10,116907018,116934976,"LOC106561670"
10,116940177,116944421,"LOC106561669"
10,116944486,116958852,"LOC106561668"
10,116959390,116980045,"LOC106561667"
10,117011313,117021342,"LOC106561666"
10,117023230,117030349,"LOC106561665"
10,117080942,117107915,"LOC106561663"
10,117107963,117129221,"gdi2"
10,117129315,117142666,"LOC106561664"
10,117152507,117210113,"LOC106561659"
10,117209782,117213756,"LOC106561662"
10,117219541,117253031,"LOC106561658"
10,117254564,117350539,"LOC106561677"
10,117372816,117435371,"LOC106561679"
10,117439990,117455108,"LOC106561680"
10,117458152,117482868,"hal"
10,11747324,11839663,"LOC101448002"
10,117484270,117490864,"LOC106561695"
10,117486833,117486921,"trnay-gua_90"
10,117492537,117498208,"LOC106561682"
10,117525331,117575762,"LOC106561694"
10,117576011,117597854,"LOC106561684"
10,117598438,117612936,"LOC106561683"
10,117618937,117654020,"LOC106561685"
10,117661686,117687869,"LOC106561686"
10,117684202,117684333,"LOC123724983"
10,117694350,117731671,"LOC106561689"
10,117733369,117735075,"LOC123724519"
10,117738888,117747950,"LOC123724591"
10,117739296,117739486,"LOC123724737"
10,117758465,117819752,"LOC106561691"
10,117829395,117876354,"LOC106561692"
10,117956036,118104210,"LOC106561712"
10,118118870,118128663,"LOC106561711"
10,118131424,118168324,"LOC106561707"
10,118178382,118186112,"LOC106561706"
10,118187609,118200047,"LOC106561710"
10,118204794,118222957,"LOC106561705"
10,118230679,118246663,"LOC106561704"
10,118249303,118260364,"LOC106561703"
10,118293804,118308229,"LOC123724620"
10,118314349,118319890,"LOC123724520"
10,118326236,118327542,"LOC123724621"
10,118347339,118349522,"LOC123724592"
10,11840070,11858299,"LOC106613510"
10,118417453,118437099,"LOC106561702"
10,118464504,118474096,"LOC106561700"
10,118477304,118510425,"LOC106561698"
10,118483888,118487829,"LOC106561699"
10,11850594,11850731,"LOC123724993"
10,118520207,118742927,"LOC106561697"
10,118872638,118978117,"LOC106561744"
10,118984058,119232775,"LOC106561741"
10,11911799,11971837,"LOC106613511"
10,119358985,119391826,"LOC106561743"
10,119395617,119442531,"pik3c2g"
10,119448902,119451688,"LOC106561739"
10,119452277,119453972,"LOC106561738"
10,119456225,119788086,"reln"
10,119951878,120069089,"LOC106561734"
10,120077384,120077566,"LOC123724771"
10,120080085,120080895,"LOC123724525"
10,120082411,120082601,"LOC123724671"
10,120083127,120083317,"LOC123724682"
10,120083324,120092184,"LOC123724593"
10,120098487,120108123,"LOC123724523"
10,120114299,120128404,"LOC123724524"
10,120138639,120158521,"LOC123724522"
10,120167694,120173440,"LOC123724521"
10,120189986,120241363,"LOC106579049"
10,120244522,120285106,"LOC106561724"
10,120289328,120305895,"pk"
10,120319755,120321715,"LOC106561725"
10,120321890,120334920,"LOC106561721"
10,120335787,120374290,"LOC106561720"
10,120379330,120428277,"LOC106561719"
10,120432868,120452221,"LOC106561715"
10,120452840,120481822,"LOC106561717"
10,120469362,120469437,"trnas-uga_83"
10,120487951,120522150,"LOC106561714"
10,120528030,120530722,"lmo2"
10,120620689,120656388,"LOC106561713"
10,120720371,120823029,"LOC106561726"
10,120909070,120970154,"cd82"
10,120958347,120962461,"LOC106561731"
10,120986075,121085733,"tp53i11b"
10,12103254,12105245,"LOC106613513"
10,121161566,121174528,"si:dkey-29p10.4"
10,121179898,121180088,"LOC123724693"
10,121180612,121180802,"LOC123724704"
10,121187189,121202790,"LOC106595008"
10,121220363,121262843,"LOC106561774"
10,121270799,121273806,"LOC123724594"
10,121273754,121286943,"LOC106561773"
10,121290339,121298939,"duox2"
10,121298314,121331433,"duox"
10,121385789,121658228,"tjp1b"
10,121676154,121702782,"cep152"
10,121710941,121719148,"LOC106561759"
10,121719215,121729751,"galk2"
10,121729669,121786831,"atp8b4"
10,121730771,121733383,"LOC106561760"
10,121803089,121814705,"sqor"
10,121816262,121835650,"ctdspl2a"
10,12182878,12184717,"LOC123724602"
10,121840503,121852249,"LOC106561754"
10,121858216,121858406,"LOC123724715"
10,121858864,121859054,"LOC123724726"
10,121862226,121904934,"LOC106561766"
10,121908985,121940868,"LOC106561753"
10,121968711,122019411,"LOC106561777"
10,122037432,122099496,"LOC106561776"
10,12207785,12220492,"LOC123724381"
10,122102240,122106609,"LOC106561797"
10,122115006,122117493,"LOC106561791"
10,122127778,122167466,"LOC106561787"
10,122170658,122223490,"LOC106561778"
10,12222509,12230688,"LOC106613459"
10,122227341,122240672,"LOC106561786"
10,122251053,122262232,"LOC106561785"
10,122263539,122297978,"LOC106561783"
10,122304967,122321230,"LOC106561782"
10,12232038,12234171,"LOC106613515"
10,122323374,122334667,"LOC106592577"
10,122340530,122348760,"LOC106592576"
10,122359295,122360948,"LOC123724595"
10,122364863,122366369,"LOC106561801"
10,122365345,122409733,"slc5a12"
10,122416652,122529442,"LOC106594065"
10,122443592,122443667,"trnaa-cgc_21"
10,12246147,12288483,"LOC106613514"
10,122556683,122562802,"LOC106561803"
10,122569662,122569852,"LOC123724770"
10,122595640,122670203,"LOC106561804"
10,122708071,122777054,"LOC106561808"
10,122812214,122823332,"sigirr"
10,122829179,122880935,"LOC106561813"
10,122893333,122926053,"LOC106561812"
10,12289768,12292903,"LOC106613516"
10,122928125,123008826,"LOC106593086"
10,123015071,123086061,"sergef"
10,123135593,123173479,"LOC106561811"
10,12317506,12423637,"LOC106613518"
10,123209180,123240954,"LOC106592222"
10,123241689,123253057,"LOC106561817"
10,123269634,123273697,"LOC106592150"
10,123274795,123275685,"LOC123724596"
10,123276186,123287086,"LOC123724532"
10,123293962,123304810,"LOC123724597"
10,123308844,123320844,"LOC106595068"
10,123332402,123346189,"LOC123724531"
10,123359626,123365795,"LOC123724598"
10,123365401,123377058,"LOC106597010"
10,123394428,123458012,"LOC106591675"
10,123476617,123519573,"LOC106561818"
10,123537099,123565932,"LOC106561819"
10,123568038,123597184,"LOC106561822"
10,123602458,123631580,"fth1b"
10,123632208,123646003,"incenp"
10,123650047,123681310,"pgghg"
10,123720482,123788093,"zmp:0000001167"
10,123792839,123794529,"LOC123724534"
10,123800856,123834769,"pnpla2"
10,123886289,123989492,"LOC106590745"
10,124041855,124116188,"LOC106561826"
10,124134456,124155718,"LOC106561835"
10,124184837,124334565,"LOC123724533"
10,12424266,12429842,"ccdc181"
10,12430381,12436516,"LOC106613521"
10,124352783,124374437,"ppp1r32"
10,12436947,12441641,"LOC106613522"
10,124391530,124394893,"LOC106561837"
10,124441409,124599019,"LOC106593278"
10,12446786,12456570,"LOC106613524"
10,124576811,124576945,"trnal-uaa_4"
10,12458206,12469320,"LOC106613526"
10,124615188,124642128,"LOC123724599"
10,124644717,124763748,"myrf"
10,12469368,12472708,"LOC106613527"
10,124718753,124718828,"trnaa-ugc_64"
10,124764370,124767567,"LOC123724526"
10,124767622,124772789,"tmem258"
10,124779438,124782070,"tmem138"
10,124786958,124791035,"gatd1"
10,124790359,124800415,"chid1"
10,124802248,124833764,"ighmbp2"
10,124843641,124866454,"rapsn"
10,12484946,12500536,"LOC106613525"
10,124891520,124894868,"kbtbd4"
10,124895099,124898087,"LOC106561844"
10,124901678,124958748,"kif23"
10,125015288,125033579,"LOC106561857"
10,125054259,125120351,"LOC106561869"
10,125124023,125145538,"LOC106561870"
10,12514054,12537946,"LOC106613528"
10,125288299,125290345,"cssa10h15orf61"
10,125336646,125345295,"LOC106561854"
10,125337328,125337426,"LOC123724981"
10,125337785,125337853,"LOC123724978"
